CTYDIST,ELEMDIST,DNAME,DCOUNTY,DSUPAREA,DPYC,DPYAV,DPYTATL,DPHONE,DFAX,DELEMSN,DELEMST,DELEMSRS,DELEMSNS,DELEMSTS,DMIDSSN,DMIDSST,DMIDSSRS,DMIDSSNS,DMIDSSTS,DJRSN,DJRST,DJRSRS,DJRSNS,DJRSTS,DHIGHSN,DHIGHST,DHIGHSRS,DHIGHSNS,DHIGHSTS,DTOTSCHL,DTOTTECH,DTOTRES,DTOTNRES,DTOTSTU,PRESTITL,PRESLN,PRESFN,PRESMI,SECTITL,SECLN,SECFN,SECMI,SDLNAME,SDFNAME,SDMINIT,SDSALUAT,DIEMAIL,URL,MO HOUSE DISTRICTS,MO SENATE DISTRICTS,US CONGRESSIONAL DISTRICTS,Location 1,Location 2
11082,,St. Joseph  (011-082),Buchanan ,H,   A,994605900.00,4.136,8166714000,8166714470,18,555,6590,1,6591,4,178,1822,0,1822,0,0,0,0,0,3,320,3274,34,3308,25,1053,11686,35,11721,Dr.,Colgan ,Dan ,,Ms.,Consolver ,Debbie ,J,Smith ,Melody ,A,Dr.,melody.smith@sjsd.k12.mo.us,http://web.sjsd.k12.mo.us/,"002, 009, 010, 011","12 , 34 ",6,"925 Felix
St. Joseph 645012706
(39.766683540320514, -94.84910213447671)",
27056,,Cooper Co. R-IV  (027-056),Cooper ,D,   A,8611009.00,5.0882,6604275347,6604275348,1,11,75,1,76,0,0,0,0,0,0,0,0,0,0,1,14,74,0,74,2,25,149,1,150,Mr.,Burnett ,Travis ,,Mr.,Guerin ,Maurice ,J,Thompson ,John ,L,Mr.,JTHOMPSON@BUNCETON.K12.MO.US,http://www.bunceton.k12.mo.us/,"048, 050",19 ,6,"500 East Main
Bunceton 652370110
(38.78819278362527, -92.79410170174164)",
65098,,Princeton R-V  (065-098),Mercer ,H,   A,35657863.00,5.6269,6607483211,6607483212,1,25,219,1,220,0,0,0,0,0,0,0,0,0,0,1,24,176,8,184,2,49,395,9,404,Mr.,Johnson ,Stan ,,Mr.,Parsons ,Ron ,,Mayfield ,Terry ,,Mr.,TMAYFIELD@TIGERTOWN.K12.MO.US,http://tigertown.k12.mo.us,"002, 003, 007",12 ,6,"1008 E Coleman
Princeton 646731210
(40.39437174221433, -93.58411582536989)",
47065,,Iron Co. C-4  (047-065),Iron ,G,   A,92064029.00,2.75,5732445422,5732445424,1,26,219,0,219,0,0,0,0,0,0,0,0,0,0,1,23,203,0,203,2,49,422,0,422,Mr.,Pratt ,Shawn ,,Mrs.,Gibbs ,Bev ,,Gibbs,Deron,,Mr.,dgibbs@ironc4.k12.mo.us,http://www.ironc-4.k12.mo.us,"120, 143, 144","03 , 16 ",8,"Highway 49 #35
Viburnum 655660368
(37.71906103047031, -91.13826094440583)",P.O. Box 368
54042,,Santa Fe R-X  (054-042),Lafayette ,F,   A,29378139.00,4.951,6606742238,6606742239,1,22,186,0,186,0,0,0,0,0,0,0,0,0,0,1,22,191,0,191,2,44,377,0,377,Mr.,Zitelman ,John ,,Ms.,Aversman ,Kim ,,Barnett,Rhoda,G,Dr.,santa.fe.supt@gmail.com,,"039, 051, 053",21 ,4,"108 N Chiefs
Alma 640010197
(39.09573999980131, -93.5375400000708)",P.O. Box 197
95059,,Ste. Genevieve Co. R-II  (095-059),Ste. Genevieve ,E,   A,329646586.00,3.2892,5738834500,5738835957,2,72,832,2,834,0,0,0,0,0,1,47,461,2,463,1,65,615,3,618,4,184,1908,7,1915,Mrs.,Resinger ,Martha ,,Mr.,Mcdaniel ,Terry ,L,Jokerst ,Shelley ,C,Mrs.,sjokerst@stegen.k12.mo.us,http://www.stegen.k12.mo.us/,"115, 116, 145","03 , 27 ",3,"375 N Fifth St.
Ste. Genevieve 636701249
(37.983125491605975, -90.05053668236994)",
78003,Y,Pemiscot Co. R-III  (078-003),Pemiscot ,E,   A,11195200.00,4.25,5733331856,5733331857,1,15,116,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,116,8,124,Mrs.,Faulkner ,Stacy ,,Mrs.,Littleton ,Margaret ,D,Hartsfield ,Anthony ,,Mr.,ANTHONY@R3.K12.MO.US,http://r3.k12.mo.us/,150,25 ,8,"1727 County Highway 536
Caruthersville 638309732
(36.11803684359583, -89.70027694639293)",
48074,,Grandview C-4  (048-074),Jackson ,B,   A,418761659.00,5.8936,8163165000,8163165095,6,190,2336,0,2336,0,0,0,0,0,1,48,553,0,553,2,98,999,0,999,9,336,3888,0,3888,Mrs.,Casey ,Rachel ,,Ms.,Meyers ,Kathy ,,Teran ,Ralph ,,Dr.,KATHY.MEYERS@CSD4.K12.MO.US,http://csd4.k12.mo.us,"035, 036, 037, 056","07 , 31 ",5,"13015 10th St.
Grandview 640302401
(38.888304634673716, -94.53368735216878)",
83001,,North Platte Co. R-I  (083-001),Platte ,B,   A,54059362.00,4.6,8164503511,8169928727,2,43,297,0,297,0,0,0,0,0,1,20,109,0,109,1,28,205,0,205,4,91,611,0,611,Mr.,Fisher ,Mike ,,Mrs.,Blankenship ,Diana ,Y,Sumy ,Jeffrey ,A,Dr.,jeff.sumy@nplatte.k12.mo.us,http://www.nppanthers.org,"011, 012",34 ,6,"212 W Sixth St.
Dearborn 644399400
(39.52461673233154, -94.77107616865794)",
115913,,North Side Community School  (115-913),St. Louis City ,A,,,,3143859502,3143859538,1,18,191,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,191,0,191,Mr., Francis , Byron ,,Mr.,Schock , Alexander ,,Grote,John,,Dr.,john.grote@northsidecommunityschool.org,http://northsidecommunityschool.org,,,1,"3033 N Euclid Street
St. Louis 631151632
(38.671904918126614, -90.25158774590112)",
14127,,New Bloomfield R-III  (014-127),Callaway ,D,   A,42777219.00,4.3448,5734913700,5734913772,1,32,325,0,325,0,0,0,0,0,0,0,0,0,0,1,33,381,0,381,2,65,706,0,706,Mrs.,Backer ,Gracia ,,Mrs.,Moore ,Nancy ,E,Tramel ,Paul ,D,Mr.,SUPT@NB.K12.MO.US,http://www.nb.k12.mo.us,"049, 050","10 , 19 ",9,"307 Redwood Drive
New Bloomfield 650630188
(38.720184659310476, -92.0859779553232)",
115115,,St. Louis City  (115-115),St. Louis City ,A,   P,4172243089.00,4.4071,3142313720,3143452661,49,1192,13848,4,13852,10,228,3058,1,3059,1,25,354,0,354,15,810,7398,2,7400,75,2255,24658,7,24665,Mr.,Sullivan ,Rick ,,Ms.,Lewis ,Ruth ,,Adams ,Kelvin ,R,Dr.,Kelvin.Adams@slps.org,http://www.slps.org,"066, 074, 076, 077, 078, 079, 080, 081, 082, 083, 084, 086, 087, 091, 092, 093","01 , 04 , 05 , 13 , 14 ",1,"801 N 11th St.
St. Louis 631011401
(38.63288813971662, -90.19439257172077)",
114113,,Hartville R-II  (114-113),Wright ,C,   A,33858302.00,3.5438,4177417676,4177416668,2,47,449,0,449,0,0,0,0,0,0,0,0,0,0,1,34,333,12,345,3,81,782,12,794,Mr.,Dickinson ,Allen ,,Mr.,Arnall ,Dustin ,,Hayden ,Sharon ,A,Dr.,haydens@hartville.k12.mo.us,http://www.hartville.k12.mo.us,"123, 129, 141","28 , 33 ",8,"1 Eagle Landing Parkway
Hartville 656670460
(37.293589999578955, -92.5242800003216)",P.O. Box 460
113001,,Worth Co. R-III  (113-001),Worth ,H,   A,24985540.00,3.6989,6605643389,6605642193,1,25,179,0,179,0,0,0,0,0,0,0,0,0,0,1,23,153,0,153,2,48,332,0,332,Mr.,Summers ,Jubal ,,Ms.,Sorensen ,Kandi ,L,Rennells ,Mike ,,Mr.,mrennells@wc.k12.mo.us,http://wc.k12.mo.us/,"001, 002",12 ,6,"510 East Avenue
Grant City 644568312
(40.48447604701705, -94.40728291892489)",
33092,Y,Green Forest R-II  (033-092),Dent ,G,   A,18641540.00,2.75,5737293902,5737294842,1,17,190,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,190,0,190,Mrs.,Toman ,Amber ,,Mr.,Moser ,Dee ,,Prugh ,Kevin ,G,Mr.,kprugh@gfr2.k12.mo.us,http://www.gfr2.k12.mo.us,"142, 143","16 , 25 , 33 ",8,"6111 Highway F
Salem 655606891
(37.53651304390299, -91.62813611958985)",
29004,,Greenfield R-IV  (029-004),Dade ,C,   A,35590301.00,3.3095,4176375321,4176375805,1,24,260,0,260,0,0,0,0,0,0,0,0,0,0,1,27,214,0,214,2,51,474,0,474,Mr.,Black ,Tim ,,Mrs.,Mccorkill ,Myra ,,Davis,Jeffery,,Mr.,JDAVIS@GREENFIELD.K12.MO.US,http://www.greenfield.k12.mo.us,"127, 157","28 , 29 , 32 ",4,"410 W College
Greenfield 656611346
(37.41578783144703, -93.84399272841051)",
51153,,Chilhowee R-IV  (051-153),Johnson ,F,   A,8725672.00,5.5552,6606782511,6606785711,1,18,109,0,109,0,0,0,0,0,0,0,0,0,0,1,17,67,0,67,2,35,176,0,176,Mr.,Edwards ,Cheri ,D,Mrs.,Gardner ,Janise ,F,Blackford,Jeff,D,Mr.,JBLACKFORD@CHILHOWEE.K12.MO.US,http://chilhowee.k12.mo.us,"054, 057","21 , 31 ",4,"101 Highway 2
Chilhowee 647339142
(38.59215014944729, -93.8553885529964)",
50012,,Fox C-6  (050-012),Jefferson ,A,   A,842613225.00,4.6173,6362968000,6362825170,12,541,6763,0,6763,0,0,0,0,0,4,163,1975,0,1975,2,260,3553,0,3553,18,964,12291,0,12291,Mrs.,Nash ,Linda ,S,Ms.,Davis ,Deborah ,A,Critchlow ,Dianne ,P,Dr.,critchlow@fox.k12.mo.us,http://www.fox.k12.mo.us,"095, 096, 097, 111, 112, 113, 114","01 , 15 , 22 ",3,"745 Jeffco Boulevard
Arnold 630101432
(38.44952933845198, -90.36785061376642)",
115919,,Preclarus Mastery Academy  (115-919),St. Louis City ,A,,,,3144540815,3143387435,0,0,0,0,0,1,10,103,0,103,0,0,0,0,0,0,0,0,0,0,1,10,103,0,103,Mr., Frey ,Nicholas ,G,Ms., Foster ,Jeanne ,E,McAdoo,Daryl,S,Mr.,INFO@PRECLARUS.ORG,http://www.preclarus.org,,,,"620 N. Grand Boulevard
St. Louis 631031009
(38.63940049957472, -90.23124296014345)",
41005,,Ridgeway R-V  (041-005),Harrison ,H,   A,6981955.00,5.948,6608726813,6608726230,1,15,60,0,60,0,0,0,0,0,0,0,0,0,0,1,11,45,1,46,2,26,105,1,106,Mr.,Booth ,Wes ,,Ms.,Tuggle ,Janice ,C,Knott ,Regina ,A,Dr.,rknott@ridgeway.k12.mo.us,,002,12 ,6,"305 Main St.
Ridgeway 644817252
(40.37560278394857, -93.93712543266757)",
91091,,Naylor R-II  (091-091),Ripley ,E,   A,9459256.00,3.3705,5733992505,5733992874,1,25,247,0,247,0,0,0,0,0,0,0,0,0,0,1,22,179,0,179,2,47,426,0,426,Mr.,Cullison ,Jerry ,,Mr.,Gargac ,Mark ,,Burns ,Sherry ,L,Mrs.,sburns@naylor.k12.mo.us,,"152, 153","25 , 33 ",8,"Route 2 Box 512
Naylor 639539792
(36.533249593893565, -90.61646789692061)",
96110,,Ritenour  (096-110),St. Louis ,A,   A,558678610.00,5.0531,3144936010,3144267144,6,238,2841,0,2841,2,126,1390,0,1390,0,0,0,0,0,2,141,1955,0,1955,10,505,6186,0,6186,Mr.,Drennan ,Tom ,,Mrs.,Clover ,Michelle ,,Kilbride ,Christopher ,,Dr.,rsdinfo@ritenour.k12.mo.us,http://www.ritenour.k12.mo.us/,"071, 072, 073, 085, 086","14 , 24 ",1,"2420 Woodson Road
St. Louis 631145423
(38.701174929767376, -90.36206733574573)",
50005,,Dunklin R-V  (050-005),Jefferson ,A,   A,158188741.00,4.4222,6364795200,6364796208,1,67,744,58,802,1,27,305,0,305,0,0,0,0,0,1,33,384,4,388,3,127,1433,62,1495,Mr.,Rhodes ,Ronald ,R,Ms.,Jackson ,Becki ,A,Stratton ,Stan ,D,Mr.,SSTRATTON@DUNKLIN.K12.MO.US,http://www.dunklin.k12.mo.us,"112, 114",22 ,3,"497 Joachim
Herculaneum 630480306
(38.26763875910274, -90.38039551870287)",
38044,,King City R-I  (038-044),Gentry ,H,   A,44972363.00,4.6958,6605354319,6605354765,1,25,213,0,213,0,0,0,0,0,0,0,0,0,0,1,21,133,2,135,2,46,346,2,348,Mr.,Washburn ,Anthony ,,Ms.,Darnell ,Kathryn ,I,Skoglund ,Bruce ,A,Mr.,BRUCESKOGLUND@KINGCITY.K12.MO.US,http://www.kingcity.k12.mo.us/,"001, 002, 009",12 ,6,"300 N Grand
King City 644630189
(40.05365979727406, -94.52134265848485)",P.O. Box 189
43001,,Hickory Co. R-I  (043-001),Hickory ,F,   A,39376915.00,3.6672,4179934241,4179934269,1,26,277,0,277,1,33,215,0,215,0,0,0,0,0,1,24,232,0,232,3,83,724,0,724,Mr.,Warstadt ,Nathan ,,Mr.,Bybee ,Travis ,,Beem ,Mark ,,Dr.,mbeem@skyline.k12.mo.us,http://hickorycountyschools.net/,"123, 125, 128, 129","16 , 28 ",4,"Route 1
Urbana 657679617
(37.84484000036588, -93.13850999973653)",Box 838
100060,,Chaffee R-II  (100-060),Scott ,E,   A,23768350.00,4.0733,5738873532,5738873926,1,27,334,0,334,0,0,0,0,0,0,0,0,0,0,2,22,275,0,275,3,49,609,0,609,Mrs.,Nix ,Jamie ,,Mrs.,Spies ,Kelly ,,Latham ,Ken ,,Mr.,KLATHAM@CHAFFEE.K12.MO.US,,"146, 148, 151",27 ,8,"517 W Yoakum Avenue
Chaffee 637401825
(37.183141967945836, -89.66427102753069)",
48072,,Hickman Mills C-1  (048-072),Jackson ,B,   P,365846712.00,6.3217,8163167000,8163167032,10,290,3054,0,3054,1,85,980,0,980,1,87,879,0,879,3,117,1139,0,1139,15,579,6052,0,6052,Ms.,Anderson ,Breman ,,,Montgomery ,Lisa ,,Tate ,Barbara ,,Mrs.,BTATE@HICKMANMILLS.ORG,http://www.hickmanmills.org/,"027, 029, 035, 036, 037","07 , 08 , 09 ",5,"9000 Old Santa Fe Road
Kansas City 641383913
(38.960737253863954, -94.50479426371618)",
46128,Y,Howell Valley R-I  (046-128),Howell ,G,   A,23701890.00,3.9167,4172562268,4172572953,1,22,208,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,208,0,208,Mr.,Norman ,Kris ,,Mr.,Schneider ,Scott ,,Douglas ,Matthew ,R,Mr.,HVSUPERR1@GMAIL.COM,,154,33 ,8,"6461 State Route ZZ
West Plains 657759108
(36.7239493412783, -92.0781430823417)",
104043,,Crane R-III  (104-043),Stone ,C,   A,23929524.00,3.8683,4177235300,4177235551,1,30,329,0,329,1,35,210,0,210,0,0,0,0,0,1,29,214,0,214,3,94,753,0,753,Mr.,Lander ,Mark ,,Mr.,Bentley ,Kyle ,,Shaw ,Travis ,,Dr.,SHAWT@CRANE.K12.MO.US,http://www.crane.k12.mo.us,"138, 157, 158",29 ,7,"209 Pirate Lane
Crane 656330405
(36.89630126783113, -93.57146831086335)",P.O. Box 405
104042,,Galena R-II  (104-042),Stone ,C,   A,27974252.00,3.9623,4173576027,4173570058,1,29,292,0,292,0,0,0,0,0,0,0,0,0,0,1,26,240,0,240,2,55,532,0,532,Mr.,Farley ,Rick ,,Mrs.,Foster ,Angela ,,Humble ,Daniel ,K,Mr.,humbled@galena.k12.mo.us,http://www.galena.k12.mo.us,"138, 139, 156, 158","20 , 29 ",7,"30925 State Highway 413
Galena 656560286
(36.81226591908654, -93.47150922493165)",P.O. Box 286
77103,,Dora R-III  (077-103),Ozark ,C,   A,15057898.00,3.6187,4172612346,4172612673,1,22,142,0,142,0,0,0,0,0,0,0,0,0,0,1,22,137,57,194,2,44,279,57,336,Mrs.,Grisham ,Sheena ,,Mrs.,Clinton ,Ronda ,D,Anstine ,Sherry ,L,Mrs.,sanstine@dora.org,http://www.dora.org,"154, 155",33 ,8,"613 County Road 379
Dora 656370014
(36.7779303423458, -92.22166212421402)",P.O. Box 14
2089,,North Andrew Co. R-VI  (002-089),Andrew ,H,   A,19898675.00,4.6238,8165672965,8165672096,1,22,162,4,166,1,18,99,0,99,0,0,0,0,0,1,20,113,1,114,3,60,374,5,379,Mr.,Pittman ,Jeff ,,Mrs.,Pierson ,Jeanne ,M,Shultz ,Jim ,D,Mr.,JSHULTZ@NORTHANDREW.ORG,http://northandrew.org,"001, 009",12 ,6,"9120 Highway 48
Rosendale 644839115
(40.03983010129055, -94.87793587606211)",
5127,Y,Shell Knob 78  (005-127),Barry ,C,   A,59550663.00,3.4576,4178586743,4178583921,1,22,129,3,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,129,3,132,Mr.,Stewart ,Bob ,,Mrs.,Smith ,Brenda ,D,Fransen ,Shelly ,L,Mrs.,SFRANSEN@SKS.K12.MO.US,http://sks.k12.mo.us,"138, 158",29 ,7,"24400 State Highway 39
Shell Knob 657479503
(36.630198831878914, -93.62871501634383)",
83003,,Platte Co. R-III  (083-003),Platte ,B,   A,424393823.00,4.5288,8168585420,8168585593,5,189,2107,0,2107,1,47,580,0,580,0,0,0,0,0,1,103,1032,0,1032,7,339,3719,0,3719,Mrs.,Wagoner ,Karen ,,Mrs.,Diggs ,Vicki ,,Reik,Mike,,Dr.,reikm@platteco.k12.mo.us,http://www.plattecountyschooldistrict.com,"011, 012, 013, 014, 015, 016","17 , 34 ",6,"998 Platte Falls Road
Platte City 640798386
(39.355021609130034, -94.76981300486038)",
48075,,Lone Jack C-6  (048-075),Jackson ,B,   A,48669612.00,5.5106,8166973539,8166978869,2,36,327,6,333,0,0,0,0,0,0,0,0,0,0,1,28,239,18,257,3,64,566,24,590,Mr.,Keener ,David ,,Mrs.,Fiene ,Karen ,L,Prewitt,Bryan,L,Mr.,bprewitt@lonejackc6.net,http://www.lonejackc6.net/,"033, 054","08 , 21 , 31 ",5,"201 W Lone Jack-Lees Summit Road
Lone Jack 640709550
(38.872172020418475, -94.1765057501405)",
19149,,Harrisonville R-IX  (019-149),Cass ,B,   A,182043255.00,5.0772,8163802727,8163803134,3,92,1240,1,1241,1,54,574,0,574,0,0,0,0,0,3,87,818,60,878,7,233,2632,61,2693,Mrs.,Welhoff ,Deb ,,Mrs.,Brooker ,Susan ,,McDonald,Bryan,,Dr.,bryan.mcdonald@harrisonvilleschools.org,http://harrisonvilleschools.org/,"033, 055, 056",31 ,4,"503 S Lexington
Harrisonville 647012415
(38.652323757135775, -94.3479974679077)",
50002,,Grandview R-II  (050-002),Jefferson ,A,   A,49849323.00,4.7847,6369443941,6369445239,1,26,295,0,295,1,19,179,1,180,0,0,0,0,0,1,26,234,93,327,3,71,708,94,802,Mr.,Moore ,Dion ,,Mrs.,Huskey ,Angela ,E,Brown ,Michael ,,Dr.,brownhm@grandviewr2.org,,"111, 118, 119","03 , 22 , 26 ",3,"11470 Highway C
Hillsboro 630504000
(38.25823999967639, -90.57031000010625)",
70093,,Montgomery Co. R-II  (070-093),Montgomery ,D,   A,121027754.00,3.3717,5735642278,5735646182,2,54,662,0,662,1,27,283,0,283,0,0,0,0,0,1,36,381,0,381,4,117,1326,0,1326,Mr.,Shaw ,John ,,Mr.,Finke ,Karl ,,Gray ,Michael ,D,Mr.,MGRAY@MC-WILDCATS.ORG,http://www.mc-wildcats.org,"041, 042, 043",10 ,9,"418 N Highway 19
Montgomery City 633615217
(38.97047999975234, -91.5297599996241)",
93121,Y,Roscoe C-1  (093-121),St. Clair ,F,   A,6003345.00,3.9674,4176462376,4176462856,1,12,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,67,0,67,Mr.,Moore ,Charles ,L,Mrs.,Jackson ,Linda ,R,Bock ,Lexie ,S,Mrs.,lexbockroscoe@hotmail.com,,125,28 ,4,"1515 S.W. 300 Road
Osceola 647767305
(38.037980000177015, -93.70420999959168)",
20001,,Stockton R-I  (020-001),Cedar ,C,   A,85873720.00,3.6085,4172765143,4172763765,1,36,401,0,401,1,32,365,0,365,0,0,0,0,0,1,32,331,0,331,3,100,1097,0,1097,Mr.,Spurgeon ,Kenneth ,,Mrs.,Haden ,Charlotte ,,Snow ,Shannon ,D,Ms.,SSNOW@STOCKTON.K12.MO.US,http://www.stockton.k12.mo.us,"125, 126, 127, 128","28 , 31 , 32 ",4,"906 South St.
Stockton 657850190
(37.69169650503416, -93.79640319073197)",P.O. Box 190
96098,,Affton 101  (096-098),St. Louis ,A,   A,381813870.00,5.4172,3146388770,3146312548,2,91,1063,0,1063,1,59,540,0,540,0,0,0,0,0,1,75,815,0,815,4,225,2418,0,2418,Mr.,Mcneil ,Michael ,,Ms.,Loehr ,Carol ,,Brotherton ,Steve ,J,Dr.,SBROTHERTON@AFFTON.K12.MO.US,http://www.affton.k12.mo.us/,"091, 092, 093, 094","01 , 04 ",3,"8701 Mackenzie Road
St. Louis 631233436
(38.55459443221173, -90.323063739335)",
112103,,Seymour R-II  (112-103),Webster ,C,   A,43948756.00,2.75,4179352287,4179354060,1,37,413,0,413,1,25,191,0,191,0,0,0,0,0,1,32,227,0,227,3,94,831,0,831,Mr.,Cook ,Greg ,,Mr.,Coutchie ,David ,,Denney ,Bruce ,,Mr.,BDENNEY@SEYMOURSCHOOL.NET,http://www.seymourschool.net/,"141, 155",33 ,4,"416 E Clinton Avenue
Seymour 657468938
(37.149394768210186, -92.7628614522838)",
106001,,Bradleyville R-I  (106-001),Taney ,C,   A,8076910.00,3.867,4177962288,4177962289,1,14,76,0,76,0,0,0,0,0,0,0,0,0,0,1,18,78,64,142,2,32,154,64,218,Mr.,Case ,Bob ,,Mr.,Adams ,Jackie ,,Combs ,Joe ,,Mr.,JCOMBS@BRADLEYVILLE.K12.MO.US,,"140, 155","20 , 29 , 33 ",8,"16474 N State Highway 125
Bradleyville 656140020
(36.78729218945568, -92.90786588434688)",P.O. Box 20
7121,,Miami R-I  (007-121),Bates ,F,   A,13460926.00,3.9,6602673480,6602673630,1,16,111,0,111,0,0,0,0,0,0,0,0,0,0,1,13,79,0,79,2,29,190,0,190,Mrs.,Limpus ,Mary ,,Mrs.,Downs ,Molly ,S,Dahman ,Dennis ,F,Mr.,fdahman@miamik12.net,http://miami-eagles.k12.mo.us/,"056, 126",31 ,4,"Route 1 Box 418
Amoret 647229802
(38.29033999969141, -94.55428999978352)",
73108,,Neosho R-V  (073-108),Newton ,C,   A,265866395.00,3.11,4174518600,4174518604,6,154,1898,0,1898,1,72,1002,0,1002,1,30,340,0,340,1,96,1217,21,1238,9,352,4457,21,4478,Mr.,Day ,Brett ,,Mr.,Stauffer ,Mike ,,Stipp ,Alma ,C,Mrs.,STIPPALMA@NEOSHO.K12.MO.US,http://www.neoshopublicschools.net,"159, 160","29 , 32 ",7,"418 Fairground Road
Neosho 648502098
(36.86558530971881, -94.3823929798058)",
17126,,Norborne R-VIII  (017-126),Carroll ,F,   A,15789259.00,4.33,6605933319,6605933657,1,15,75,0,75,0,0,0,0,0,0,0,0,0,0,1,18,121,0,121,2,33,196,0,196,Mr.,Brooke ,Martin ,,Mrs.,Webb ,Carolyn ,S,Carpenter ,Douglas ,C,Mr.,dcarpenter@norborne.k12.mo.us,http://norborneschools.com,"039, 053",21 ,6,"405 Pirate Lane
Norborne 646680192
(39.299930867590994, -93.67328472313726)",P.O. Box 192
45076,,New Franklin R-I  (045-076),Howard ,D,   A,25190536.00,3.962,6608482141,6608482226,1,25,236,1,237,0,0,0,0,0,0,0,0,0,0,1,26,235,1,236,2,51,471,2,473,Mr.,Hundley ,Travis ,,Mrs.,Parr ,Beverly ,J,Haggard ,David ,,Dr.,DHAGGARD@NFRANKLIN.K12.MO.US,http://www.nfranklin.k12.mo.us/,"047, 048","19 , 21 ",6,"412 W Broadway
New Franklin 652749602
(39.01795440230018, -92.74399369917708)",
49140,,Sarcoxie R-II  (049-140),Jasper ,C,   A,33802481.00,3.3,4175483134,4175486165,1,32,358,0,358,0,0,0,0,0,0,0,0,0,0,1,39,402,7,409,2,71,760,7,767,Mr.,Guinn ,Kevin ,,Mrs.,Kopf ,Jill ,A,Goddard ,Kevin ,T,Dr.,SEC@SARCOXIE.K12.MO.US,http://www.sarcoxie.k12.mo.us,"127, 157, 160","29 , 32 ",7,"101 S 17th St.
Sarcoxie 648629649
(37.06933712116194, -94.13085616393323)",
40100,,Grundy Co. R-V  (040-100),Grundy ,H,   A,11926906.00,5.8693,6606736511,6606736523,1,17,78,0,78,0,0,0,0,0,0,0,0,0,0,1,17,69,13,82,2,34,147,13,160,Mr.,Gann ,Eric ,,Mrs.,Shipley ,Melody ,,Deaver ,Robert ,S,Mr.,rdeaver@grundyr5.k12.mo.us,,"003, 007","12 , 18 ",6,"205 S.W. Border St.
Galt 646410006
(40.15272999988974, -93.38843999960613)",P.O. Box 6
75087,,Alton R-IV  (075-087),Oregon ,G,   A,33086742.00,2.75,4177787216,4177786394,1,37,385,0,385,0,0,0,0,0,0,0,0,0,0,1,34,355,2,357,2,71,740,2,742,Mr.,Mcelmurry ,Mike ,,Ms.,Stanton ,Debra ,J,Wheeler ,Sheila ,B,Mrs.,supt@ALTON.K12.MO.US,http://alton.k12.mo.us/,"143, 153, 154","25 , 33 ",8,"Route 2 Box 2180
Alton 656069677
(36.694949999642915, -91.39763999978601)",
68072,Y,Moniteau Co. R-V  (068-072),Moniteau ,D,   A,8491028.00,3.542,6604586271,6604586604,1,13,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,64,0,64,Mr.,Baumgartner ,Kerry ,,Mr.,Medlin ,Bobby ,,Brown ,Tanya ,M,Mrs.,TBROWN@LATHAMBRAVES.COM,http://www.lathambraves.com,058,06 ,4,"156 School St.
Latham 650500367
(38.558802981007425, -92.68083380835868)",P.O. Box 367
28101,,Crawford Co. R-I  (028-101),Crawford ,G,   A,60216331.00,4.0202,5737324426,5737324545,1,38,438,0,438,1,30,283,0,283,0,0,0,0,0,1,24,311,0,311,3,92,1032,0,1032,Mrs.,Hofstetter ,Carol ,,Mrs.,Dunn ,Charlotte ,,Thompson ,Patricia ,,Mrs.,THOMPSON@WARHAWKS.K12.MO.US,http://crawford.mo.schoolwebpages.com,"119, 120","03 , 16 , 26 ",9,"1444 Old Highway 66
Bourbon 654416300
(38.135257415815786, -91.2700547859763)",
115903,,St. Louis Charter School  (115-903),St. Louis City ,A,     ,0.00,0,3146459600,3146459700,1,89,957,0,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,957,0,957,Mr.,Blomker ,Joseph ,,Dr.,Clancy ,John ,J,Frugo ,Julie ,,Ms.,jfrugo@stlcharterschool.org,http://www.stlcharterschool.org,,,3,"5279 Fyler Avenue
St. Louis 631391300
(38.60075218630656, -90.27961290931955)",
96106,,Ladue  (096-106),St. Louis ,A,   A,1446962410.00,3.63,3149947080,3149940441,4,182,1771,2,1773,1,98,929,0,929,0,0,0,0,0,1,126,1215,5,1220,6,406,3915,7,3922,Ms.,Langsam ,Jayne ,,Ms.,Washington ,Stacy ,,Sclair ,Judy ,,Dr.,jsclair@ladueschools.net,http://www.ladueschools.net,"071, 087, 088, 089","04 , 14 , 24 ",2,"9703 Conway Road
St. Louis 631241646
(38.63974129939915, -90.38700177203073)",
88080,,Westran R-I  (088-080),Randolph ,I,   A,154326898.00,3.6956,6602774429,6602774420,1,35,342,0,342,1,20,161,0,161,0,0,0,0,0,1,28,173,2,175,3,83,676,2,678,Mr.,Minor ,Dean ,,Mrs.,Bain ,Kelly ,R,Shelby ,Kelly ,D,Dr.,KSHELBY@WESTRAN.K12.MO.US,http://westran.k12.mo.us/,"006, 039, 047, 048",18 ,9,"228 Huntsville Avenue
Huntsville 652591013
(39.431040565173134, -92.54120679995083)",
